word	semantic field	form-image association pattern	non iconic	languages	urls	Location	Personification	Action	Parts/wholes
turtle	animals	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/13465.mp4	0	0	1	0
turtle	animals	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/13462.mp4	0	0	1	0
turtle	animals	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/62967.mp4	0	0	1	0
turtle	animals	object+object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/239662.mp4	0+0	0+0	1+1	1+1
turtle	animals	object+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/320952.mp4	0+0	0+0	1+0	1+1
turtle	animals	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/143071.mp4	0	0	1	0
turtle	animals	object+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/13468.mp4	0+0	0+0	1+0	1+1
turtle	animals	object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/13464.mp4	0	1	1	0
turtle	animals	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/13466.mp4	0	0	1	0
turtle	animals	object+object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/399718.mp4	0+0	0+0	1+0	1+1
turtle	animals	object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/399719.mp4	0	0	1	0
turtle	animals	-	dactyl	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103025.mp4	-	-	-	-
turtle	animals	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55264.mp4	0	0	1	0
turtle	animals	object+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/57646.mp4	0+0	0+0	1+0	1+1
turtle	animals	object+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52164.mp4	0+0	0+0	1+1	1+1
meat	food	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/10060.mp4	1	0	1	0
meat	food	-	nonicon	French Sign Language	https://media.spreadthesign.com/video/mp4/10/10058.mp4	-	-	-	-
meat	food	-	nonicon	American Sign Language	https://media.spreadthesign.com/video/mp4/13/75029.mp4	-	-	-	-
meat	food	-	nonicon	British Sign Language	https://media.spreadthesign.com/video/mp4/1/10065.mp4	1	-	-	-
meat	food	object+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/10063.mp4	0+0	0+0	1+0	0+0
meat	food	-&tracing	nonicon&0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177956.mp4	-&0	-&0	-&0	-&0
meat	food	-	nonicon	German Sign Language	https://media.spreadthesign.com/video/mp4/9/10059.mp4	-	-	-	-
meat	food	-	nonicon	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/64032.mp4	-	-	-	-
meat	food	-	nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/392811.mp4	-	-	-	-
meat	food	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/10061.mp4	1	0	1	0
meat	food	-	nonicon	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/10066.mp4	1	-	-	-
meat	food	-	nonicon	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/10062.mp4	-	-	-	-
meat	food	-	nonicon	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/10064.mp4	1	-	-	-
meat	food	-	nonicon	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/369497.mp4	1	-	-	-
meat	food	-	nonicon	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/104020.mp4	-	-	-	-
meat	food	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55872.mp4	1	0	1	0
meat	food	-	nonicon	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64690.mp4	1	-	-	-
meat	food	-	nonicon	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160287.mp4	-	-	-	-
banana	food	handling+handling	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/7187.mp4	0+0	1+1	1+1	0+0
banana	food	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/7188.mp4	0	0	0	0
banana	food	handling+handling	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/58860.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/7194.mp4	0+0	1+1	1+1	0+0
banana	food	handling+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/7192.mp4	0+0	1+0	1+0	0+0
banana	food	handling+handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177364.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/7186.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61523.mp4	0+0	1+1	1+1	0+0
banana	food	handling+object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/392720.mp4	0+0	1+0	1+0	0+0
banana	food	handling+handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/7190.mp4	0+0	1+1	1+0	0+0
banana	food	handling+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/7195.mp4	0+0	1+0	1+0	0+0
banana	food	handling+handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/7191.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/7193.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/50669.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103480.mp4	0+0	1+1	1+1	0+0
banana	food	handling+handling	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/54881.mp4	0+0	1+1	1+1	0+0
banana	food	handling+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64371.mp4	0+0	1+0	1+0	0+0
banana	food	handling+handling	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/98036.mp4	0+0	1+1	1+1	0+0
cake	food	tracing+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/7751.mp4	0+0	0+0	0+0	0+0
cake	food	-	nonicon	French Sign Language	https://media.spreadthesign.com/video/mp4/10/7750.mp4	-	-	-	-
cake	food	tracing+object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/74899.mp4	0+0	0+0	0+0	0+0
cake	food	contour+object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/7746.mp4	0+0	0+0	0+0	0+0
cake	food	-&handling	nonicon&0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/7744.mp4	-&0	-&1	-&1	-&0
cake	food	-&contour	nonicon&0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177440.mp4	-&0	-&0	-&0	-&0
cake	food	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/7749.mp4	0	1	1	0
cake	food	contour+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61564.mp4	0+0	0+0	0+0	0+0
cake	food	tracing+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61573.mp4	0+0	0+0	0+0	0+0
cake	food	-	nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/147963.mp4	-	-	-	-
cake	food	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/7752.mp4	1	1	1	0
cake	food	-	nonicon	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/7747.mp4	-	-	-	-
cake	food	tracing+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/7743.mp4	0+0	0+0	0+0	0+0
cake	food	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/7745.mp4	0	0	0	0
cake	food	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/324105.mp4	0	0	0	0
cake	food	tracing+object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/324104.mp4	0+0	0+0	0+0	0+0
cake	food	contour+object&tracing+object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103533.mp4	0+0&0+0	0+0&0+0	0+0&0+0	0+0&0+0
cake	food	contour+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55965.mp4	0+0	0+0	0+0	0+0
cake	food	-	nonicon	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64639.mp4	-	-	-	-
cake	food	contour+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160239.mp4	0+0	0+0	0+0	0+0
bread	food	object+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/7596.mp4	0+0	0+0	1+0	0+0
bread	food	object+object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/7595.mp4	0+0	0+0	1+0	0+0
bread	food	object+object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/74891.mp4	0+0	0+0	1+0	0+0
bread	food	object+object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/7591.mp4	0+0	0+0	1+0	0+0
bread	food	-	nonicon	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/7589.mp4	-	-	-	-
bread	food	object+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/58775.mp4	0+0	0+0	1+0	0+0
bread	food	object+object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177417.mp4	0+0	0+0	1+0	0+0
bread	food	contour	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177419.mp4	0	0	0	0
bread	food	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177420.mp4	0	1	1	0
bread	food	object+object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/7594.mp4	0+0	0+0	1+0	0+0
bread	food	object+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61554.mp4	0+0	0+0	1+0	0+0
bread	food	-	nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/146774.mp4	-	-	-	-
bread	food	object+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/318544.mp4	0+0	0+0	1+0	0+0
bread	food	-	nonicon	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/7597.mp4	-	-	-	-
bread	food	object+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/7592.mp4	0+0	0+0	1+0	0+0
bread	food	tracing+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/7588.mp4	0+0	0+0	0+0	0+0
bread	food	object+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/7590.mp4	0+0	0+0	1+0	0+0
bread	food	-	nonicon	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/52262.mp4	-	-	-	-
bread	food	object+object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103514.mp4	0+0	0+0	1+0	0+0
bread	food	object+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55990.mp4	0+0	0+0	1+0	0+0
bread	food	tracing+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/287887.mp4	0+0	0+0	0+0	0+0
bread	food	object+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/98067.mp4	0+0	0+0	1+0	0+0
pineapple	food	tracing&tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/10730.mp4	0&0	0&0	0&0	1&1
pineapple	food	contour+contour	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/10729.mp4	0+0	0+0	0+0	1+1
pineapple	food	-	nonicon	American Sign Language	https://media.spreadthesign.com/video/mp4/13/59538.mp4	-	-	-	-
pineapple	food	tracing&-	0&nonicon	British Sign Language	https://media.spreadthesign.com/video/mp4/1/10734.mp4	0&-	0&-	0&-	0&-
pineapple	food	object+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/10732.mp4	0+0	0+0	0+0	1+1
pineapple	food	object+object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/178089.mp4	0+0	0+0	1+0	1+1
pineapple	food	tracing&object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/10737.mp4	0&0	0&0	0&1	1&1
pineapple	food	-&contour	nonicon&0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/335666.mp4	-&0	-&0	-&0	-&0
pineapple	food	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/10735.mp4	0	0	0	0
pineapple	food	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/10731.mp4	0	0	0	0
pineapple	food	tracing+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/10733.mp4	0+0	0+0	0+0	0+0
pineapple	food	-	dactyl	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/104085.mp4	-	-	-	-
pineapple	food	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/72935.mp4	0	0	0	0
pineapple	food	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64333.mp4	0	0	0	0
pineapple	food	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/98015.mp4	0	0	0	0
lemon	food	-&tracing	nonicon&0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/9795.mp4	-&0	-&0	-&0	-&0
lemon	food	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/9796.mp4	0	0	0	0
lemon	food	-	nonicon	American Sign Language	https://media.spreadthesign.com/video/mp4/13/59326.mp4	-	-	-	-
lemon	food	-	nonicon	British Sign Language	https://media.spreadthesign.com/video/mp4/1/9801.mp4	-	-	-	-
lemon	food	handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/9799.mp4	0	1	1	0
lemon	food	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177910.mp4	0	1	1	0
lemon	food	contour	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/176434.mp4	1	0	0	0
lemon	food	handling	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/63999.mp4	0	1	1	0
lemon	food	-	nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/156038.mp4	-	-	-	-
lemon	food	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/321654.mp4	0	1	1	0
lemon	food	handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/9802.mp4	0	1	1	0
lemon	food	-&handling	nonicon&0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/9798.mp4	-&0	-&1	-&1	-&0
lemon	food	-	nonicon	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/9800.mp4	-	-	-	-
lemon	food	-	nonicon	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/9803.mp4	-	-	-	-
lemon	food	handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103996.mp4	0	1	1	0
lemon	food	-	nonicon	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55001.mp4	-	-	-	-
lemon	food	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/66823.mp4	0	0	0	0
lemon	food	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/161066.mp4	1	0	1	0
carrot	food	object+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/198284.mp4	0+0	0+0	1+0	0+0
carrot	food	object+object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/173830.mp4	0+0	0+0	1+0	0+0
carrot	food	handling	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/125824.mp4	1	1	1	0
carrot	food	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/51392.mp4	1	0	0	0
carrot	food	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/258674.mp4	1	1	1	0
carrot	food	handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/55125.mp4	1	1	1	0
carrot	food	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/206123.mp4	1	1	1	0
carrot	food	object+object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/161546.mp4	0+0	0+0	1+0	0+0
carrot	food	object+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/76078.mp4	0+0	0+0	1+0	0+0
carrot	food	tracing&-	0&nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/148378.mp4	0&-	0&-	0&-	0&-
carrot	food	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/318550.mp4	1	1	1	0
carrot	food	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/142700.mp4	1	0	1	0
carrot	food	handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/113405.mp4	1	1	1	0
carrot	food	-&object+object	nonicon&0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/112449.mp4	-&0+0	-&0+0	-&1+0	-&0+0
carrot	food	object+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/124133.mp4	0+0	0+0	1+0	0+0
carrot	food	handling	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/49442.mp4	1	1	1	0
carrot	food	object+object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/217801.mp4	0+0	0+0	1+0	0+0
carrot	food	object+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/68171.mp4	0+0	0+0	1+0	0+0
carrot	food	object+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/84563.mp4	0+0	0+0	1+0	0+0
carrot	food	handling	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160444.mp4	1	1	1	0
skirt	clothes	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14812.mp4	1	0	0	0
skirt	clothes	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14811.mp4	1	0	0	0
skirt	clothes	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/94023.mp4	1	0	0	0
skirt	clothes	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14807.mp4	1	0	0	0
skirt	clothes	tracing	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14805.mp4	1	0	0	0
skirt	clothes	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177400.mp4	1	0	0	0
skirt	clothes	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14813.mp4	1	0	0	0
skirt	clothes	tracing+contour	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/60017.mp4	1+1	0+0	0+0	0+1
skirt	clothes	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/250502.mp4	1	0	0	0
skirt	clothes	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/318565.mp4	1	0	0	0
skirt	clothes	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14810.mp4	0	0	0	0
skirt	clothes	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14808.mp4	1	0	0	0
skirt	clothes	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14804.mp4	1	0	0	0
skirt	clothes	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14806.mp4	1	0	0	0
skirt	clothes	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/14809.mp4	0	0	0	0
skirt	clothes	tracing	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102893.mp4	1	0	0	0
skirt	clothes	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/63235.mp4	1	0	0	0
skirt	clothes	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/60715.mp4	0	0	0	0
skirt	clothes	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/54222.mp4	1	0	0	0
sweater	clothes	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/320093.mp4	1	0	0	1
sweater	clothes	-&tracing	nonicon&0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/318165.mp4	-&1	-&0	-&0	-&0
sweater	clothes	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/321759.mp4	1	0	0	0
sweater	clothes	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/357091.mp4	1	0	0	0
sweater	clothes	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/313769.mp4	1	0	0	0
bracelet	clothes	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/176676.mp4	1	0	0	0
bracelet	clothes	object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/158365.mp4	1	0	0	0
bracelet	clothes	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/125263.mp4	1	0	0	0
bracelet	clothes	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/77844.mp4	1	0	0	0
bracelet	clothes	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/57242.mp4	1	0	0	0
bracelet	clothes	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/149759.mp4	1	0	0	0
bracelet	clothes	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/90653.mp4	1	0	0	0
bracelet	clothes	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/248885.mp4	1	0	0	0
bracelet	clothes	object&tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/141442.mp4	1&1	0&0	0&0	0&0
bracelet	clothes	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/199824.mp4	1	0	0	0
bracelet	clothes	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/112456.mp4	1	0	0	0
bracelet	clothes	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/115733.mp4	1	0	0	0
bracelet	clothes	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/326678.mp4	1	0	0	0
bracelet	clothes	object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/217667.mp4	1	0	0	0
bracelet	clothes	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/68041.mp4	1	0	0	0
bracelet	clothes	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/84004.mp4	1	0	0	0
bracelet	clothes	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/159990.mp4	1	0	0	0
scarf	clothes	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14835.mp4	1	0	0	0
scarf	clothes	handling	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14843.mp4	1	1	1	0
scarf	clothes	handling	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/65909.mp4	1	1	1	0
scarf	clothes	handling&object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14840.mp4	1&1	1&0	1&1	0&0
scarf	clothes	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14838.mp4	1	0	1	0
scarf	clothes	object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/201181.mp4	1	0	1	0
scarf	clothes	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14834.mp4	1	1	1	0
scarf	clothes	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/60044.mp4	1	0	1	0
scarf	clothes	handling&tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/250430.mp4	1&1	1&0	1&0	0&0
scarf	clothes	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/336797.mp4	1	0	1	0
scarf	clothes	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14841.mp4	1	0	1	0
scarf	clothes	handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14837.mp4	1	1	1	0
scarf	clothes	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14839.mp4	1	0	0	0
scarf	clothes	handling	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/293422.mp4	1	1	1	0
scarf	clothes	-	dactyl	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102844.mp4	-	-	-	-
scarf	clothes	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/60989.mp4	1	0	0	0
scarf	clothes	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/60707.mp4	1	0	0	0
scarf	clothes	object+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/54598.mp4	1+1	0+0	1+0	0+0
T-shirt	clothes	contour	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14733.mp4	1	0	0	1
T-shirt	clothes	contour	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14734.mp4	1	0	0	1
T-shirt	clothes	object&handling	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/50852.mp4	0&1	0&1	0&1	0&0
T-shirt	clothes	contour	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14738.mp4	1	0	0	1
T-shirt	clothes	tracing&contour	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14736.mp4	1&1	0&0	0&0	1&1
T-shirt	clothes	tracing&tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177574.mp4	1&1	0&0	0&0	0&1
T-shirt	clothes	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14732.mp4	1	0	0	1
T-shirt	clothes	-	nonicon	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/62396.mp4	-	-	-	-
T-shirt	clothes	contour	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/320768.mp4	1	0	0	1
T-shirt	clothes	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14741.mp4	1	0	0	0
T-shirt	clothes	tracing&contour	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14739.mp4	1&1	0&0	0&0	1&1
T-shirt	clothes	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14735.mp4	1	0	0	1
T-shirt	clothes	contour	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14737.mp4	1	0	0	1
T-shirt	clothes	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/14740.mp4	1	0	0	1
T-shirt	clothes	object&contour	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/63244.mp4	0&1	0&0	0&0	0&1
T-shirt	clothes	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/57592.mp4	1	0	0	1
T-shirt	clothes	tracing&tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52370.mp4	1&1	0&0	0&0	0&1
trousers	clothes	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14784.mp4	0	0	0	0
trousers	clothes	handling	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14783.mp4	1	1	1	0
trousers	clothes	contour	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/65929.mp4	0	0	0	0
trousers	clothes	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14790.mp4	1	1	1	0
